SampleDateTime,Location_Ultrasonic_Flow,Location_Density,Location_Discharge_Pressure,Downstream_Valve_Suction_Pressure,Location_Discharge_Temperature,Downstream_Suction_Temperature,DRA1_Concentration,DRA1_Flow_Rate,IntervalStartDateTime
12/17/2018 15:00,4221.85576,911.5321854,3978.484133,2126.569408,30.29999924,28.10000038,8.453609467,3.548555571,12/17/2018 15:00
12/17/2018 15:15,4234.063129,911.2165201,3997.014021,2136.832457,30.31218171,28.10000038,8.453609467,3.634388898,12/17/2018 15:00
12/17/2018 15:30,4242.941667,911.2463537,4011.892534,2146.329735,30.33720739,28.10000038,8.453609467,3.478944441,12/17/2018 15:00
12/17/2018 15:45,4245.634545,911.2761872,4017.459561,2150.426267,30.36223529,28.10000038,8.453609467,3.767777796,12/17/2018 15:00
12/17/2018 16:00,4255.807677,911.3827163,4034.397623,2158.057975,30.3872632,28.10000038,8.453609467,3.436777796,12/17/2018 16:00
12/17/2018 16:15,4261.799444,911.4687576,4041.193479,2160.19865,30.39999863,28.10000038,8.453609467,3.784444462,12/17/2018 16:00
12/17/2018 16:30,4259.823333,911.6063319,4037.421173,2156.910377,30.39999962,28.10000038,8.453609467,3.397777792,12/17/2018 16:00
12/17/2018 16:45,4249.961111,911.6362236,4023.572563,2151.711594,30.39999962,28.10000038,8.453609467,3.765166685,12/17/2018 16:00
12/17/2018 17:00,4222.396111,911.6612605,3985.154264,2133.417374,30.39999962,28.10000038,8.453609467,3.371222212,12/17/2018 17:00
12/17/2018 17:15,4206.426111,911.6862975,3963.446364,2122.783616,30.38781715,28.10000038,8.453609467,3.710555558,12/17/2018 17:00
12/17/2018 17:30,4205.097879,911.6887385,3963.969974,2122.072832,30.36279147,28.10000038,8.453609467,3.402888901,12/17/2018 17:00
12/17/2018 17:45,4190.114343,911.6637642,3943.456364,2112.112671,30.33776356,28.10000038,8.453609467,3.623999987,12/17/2018 17:00
12/17/2018 18:00,4154.479444,911.6387273,3895.473266,2088.607441,30.31273566,28.10000038,8.453609467,3.395555557,12/17/2018 18:00
12/17/2018 18:15,4149.803333,911.6136903,3890.427704,2086.917615,30.30000023,28.10000038,8.453609467,3.618000021,12/17/2018 18:00
12/17/2018 18:30,4175.326667,911.5650449,3927.142825,2103.828904,30.29999924,28.10000038,8.453609467,3.392388887,12/17/2018 18:00
12/17/2018 18:45,4204.704614,911.1515296,3969.446443,2124.436647,30.29999924,28.10000038,8.453609467,3.488777765,12/17/2018 18:00
12/17/2018 19:00,4205.928719,909.3695895,3971.01862,2123.760808,30.29999924,28.10000038,8.453609467,3.419555555,12/17/2018 19:00
12/17/2018 19:15,4188.85,908.4985546,3945.451841,2109.688258,30.29999924,28.10000038,8.453609467,3.2912222,12/17/2018 19:00
12/17/2018 19:30,4183.541667,908.1630303,3940.776786,2106.912233,30.29999924,28.10000038,8.453609467,3.419444432,12/17/2018 19:00
12/17/2018 19:45,4178.705,907.8777355,3933.281852,2103.447157,30.29999924,28.10000038,8.453609467,3.165111109,12/17/2018 19:00
12/17/2018 20:00,4167.944444,907.8236338,3915.73192,2095.47857,30.29999924,28.10000038,8.453609467,3.483444451,12/17/2018 20:00
12/17/2018 20:15,4154.860556,907.8486708,3897.135588,2088.803206,30.29999924,28.10000038,8.453609467,3.173444423,12/17/2018 20:00
12/17/2018 20:30,4156.549444,907.8737078,3902.759568,2092.399197,30.29999924,28.10000038,8.453609467,3.592000007,12/17/2018 20:00
12/17/2018 20:45,4196.645556,907.8991845,3957.158538,2119.684668,30.29999924,28.10000038,8.453609467,3.243499981,12/17/2018 20:00
12/17/2018 21:00,4235.750556,907.9283508,4009.667982,2146.888193,30.29999924,28.10000038,8.453609467,3.594833342,12/17/2018 21:00
12/17/2018 21:15,4248.690556,907.9583435,4027.091708,2155.901002,30.31218171,28.10204736,8.453609467,3.249222199,12/17/2018 21:00
12/17/2018 21:30,4266.625556,907.9994164,4058.754575,2176.057167,30.33720739,28.12263673,8.453609467,3.562555564,12/17/2018 21:00
12/17/2018 21:45,4283.154444,908.1344797,4138.331087,2244.669242,30.36223529,28.14766463,8.453609467,3.289611106,12/17/2018 21:00
12/17/2018 22:00,4301.442778,908.2255007,4236.706806,2331.139239,30.3872632,28.17269254,8.453609467,3.557777792,12/17/2018 22:00
12/17/2018 22:15,4319.156667,908.3444877,4313.830286,2396.53634,30.39999863,28.19562823,8.453609467,3.293722203,12/17/2018 22:00
12/17/2018 22:30,4323.023889,908.4935342,4310.085295,2390.506306,30.39999962,28.20000076,8.453609467,3.444333328,12/17/2018 22:00
12/17/2018 22:45,4319.471111,909.4417678,4305.284835,2389.798781,30.39999962,28.20000076,8.453609467,3.485055536,12/17/2018 22:00
12/17/2018 23:00,4311.347222,910.0757102,4292.85524,2381.71358,30.39999962,28.20000076,8.453609467,3.365777794,12/17/2018 23:00
12/17/2018 23:15,4307.788333,910.1824622,4290.388469,2378.863636,30.41218209,28.20000076,8.453609467,3.591055571,12/17/2018 23:00
12/17/2018 23:30,4304.467292,910.5103733,4284.836714,2375.52131,30.43720777,28.20000076,8.453609467,3.223666666,12/17/2018 23:00
12/17/2018 23:45,4301.647153,910.7161095,4286.209576,2374.824042,30.46223567,28.20000076,8.453609467,3.614444404,12/17/2018 23:00
12/18/2018 0:00,4207.912619,910.7411312,4225.352778,2377.7769,30.48726358,28.20000076,8.453609467,3.296611114,12/18/2018 0:00
12/18/2018 0:15,4172.894603,910.7661529,4232.621725,2404.045645,30.49999901,28.20000076,8.453609467,3.634166661,12/18/2018 0:00
12/18/2018 0:30,4198.261111,910.7909014,4270.651925,2420.298233,30.5,28.20000076,8.453609467,3.33772222,12/18/2018 0:00
12/18/2018 0:45,4202.258889,910.7999878,4277.643202,2421.968514,30.5,28.20000076,8.453609467,3.477000008,12/18/2018 0:00
12/18/2018 1:00,4186.379444,910.7999878,4257.866769,2411.013519,30.5,28.20000076,8.453609467,3.533000007,12/18/2018 1:00
12/18/2018 1:15,4151.109402,910.7999878,4208.403046,2382.764195,30.5,28.20000076,8.453609467,3.331944472,12/18/2018 1:00
12/18/2018 1:30,4190.324487,910.7999878,4266.727736,2409.999954,30.5,28.20000076,8.453609467,3.630777754,12/18/2018 1:00
12/18/2018 1:45,4189.442778,910.7999878,4266.493375,2408.40308,30.5,28.20000076,8.453609467,3.116166633,12/18/2018 1:00
12/18/2018 2:00,4190.193403,910.7999878,4265.232222,2403.898925,30.5,28.20000076,8.453609467,3.392444457,12/18/2018 2:00
12/18/2018 2:15,4197.902708,910.7999878,4282.140202,2412.888747,30.5,28.20000076,8.453609467,3.52983334,12/18/2018 2:00
12/18/2018 2:30,4211.481667,910.7720995,4304.525354,2422.582094,30.5,28.20000076,8.453609467,3.233611121,12/18/2018 2:00
12/18/2018 2:45,4188.469444,910.6099946,4281.822593,2411.912951,30.5,28.20000076,8.453609467,3.642388892,12/18/2018 2:00
12/18/2018 3:00,4160.727222,910.4782375,4250.227013,2398.344601,30.5,28.20000076,8.453609467,3.296444423,12/18/2018 3:00
12/18/2018 3:15,4168.570556,910.6304538,4258.417162,2402.786378,30.5,28.20000076,8.453609467,3.44666664,12/18/2018 3:00
12/18/2018 3:30,4218.655,910.4658915,4334.449679,2442.557704,30.5,28.20000076,8.453609467,3.551555547,12/18/2018 3:00
12/18/2018 3:45,4203.190556,910.3073022,4305.808275,2431.521959,30.5,28.20000076,8.453609467,3.327277782,12/18/2018 3:00
12/18/2018 4:00,4185.354444,909.8999878,4249.723537,2383.056143,30.5,28.20000076,8.453609467,3.628111098,12/18/2018 4:00
12/18/2018 4:15,4198.701667,909.8897143,4233.539518,2359.899126,30.48781753,28.20000076,8.453609467,3.285833363,12/18/2018 4:00
12/18/2018 4:30,4226.608889,909.9572205,4253.576085,2366.435766,30.46279185,28.20000076,8.453609467,3.644722209,12/18/2018 4:00
12/18/2018 4:45,4194.164514,909.6972921,4200.907648,2343.952064,30.43776395,28.20000076,8.453609467,3.28005557,12/18/2018 4:00
12/18/2018 5:00,4188.834375,909.0211973,4189.994045,2343.572121,30.41273604,28.20000076,8.453609467,3.574611109,12/18/2018 5:00
12/18/2018 5:15,4210.458148,908.8211747,4211.179519,2354.590117,30.40000061,28.20000076,8.453609467,3.297444433,12/18/2018 5:00
12/18/2018 5:30,4226.724788,908.8508299,4174.914481,2314.496503,30.39999962,28.20000076,8.453609467,3.596388916,12/18/2018 5:00
12/18/2018 5:45,4251.205952,908.880485,4166.221,2295.246545,30.39999962,28.20000076,8.453609467,3.313944435,12/18/2018 5:00
12/18/2018 6:00,4271.577778,909.0944652,4198.9256,2320.475563,30.39999962,28.20000076,8.453609467,3.489666673,12/18/2018 6:00
12/18/2018 6:15,4286.980217,909.6597448,4247.717811,2363.977958,30.41218209,28.2020477,8.453609467,3.451666689,12/18/2018 6:00
12/18/2018 6:30,4298.549783,909.9685558,4304.839922,2418.900973,30.43720777,28.22263668,8.453609467,3.462777765,12/18/2018 6:00
12/18/2018 6:45,4300.866111,910.0329759,4316.372222,2431.418014,30.46223567,28.24766411,8.453609467,3.527055551,12/18/2018 6:00
12/18/2018 7:00,4299.765,910.0607127,4231.785615,2352.219895,30.48726358,28.27269153,8.453609467,3.336166659,12/18/2018 7:00
12/18/2018 7:15,4283.519861,910.0959321,4203.805004,2338.429412,30.49999901,28.29562679,8.453609467,3.643999998,12/18/2018 7:00
12/18/2018 7:30,4290.618472,909.8689909,4210.697194,2341.64001,30.5,28.29999924,8.453609467,3.153388828,12/18/2018 7:00
12/18/2018 7:45,4299.926667,908.110755,4218.439165,2343.735985,30.5,28.29999924,8.453609467,3.582388906,12/18/2018 7:00
12/18/2018 8:00,4311.943333,906.7055644,4230.643923,2344.239421,30.5,28.29999924,8.453609467,3.326277754,12/18/2018 8:00
12/18/2018 8:15,4318.797222,906.4130913,4237.876321,2342.675575,30.5,28.2979523,8.453609467,3.473611123,12/18/2018 8:00
12/18/2018 8:30,4323.687222,906.438113,4241.082778,2339.283557,30.5,28.27736332,8.453609467,3.62166667,12/18/2018 8:00
12/18/2018 8:45,4328.286111,906.4631347,4240.532065,2335.885793,30.5,28.25233589,8.453609467,3.271888898,12/18/2018 8:00
12/18/2018 9:00,4325.206667,906.4881413,4229.851269,2327.484055,30.5,28.22730847,8.453609467,3.712277786,12/18/2018 9:00
12/18/2018 9:15,4238.783889,906.4869331,4086.03171,2241.186002,30.5,28.20437321,8.453609467,3.539222237,12/18/2018 9:00
12/18/2018 9:30,4244.42624,906.4619114,4039.893131,2188.018305,30.5,28.20000076,8.453609467,3.477777787,12/18/2018 9:00
12/18/2018 9:45,4270.907649,906.4368897,4016.131398,2144.742416,30.5,28.20000076,8.453609467,3.721611101,12/18/2018 9:00
12/18/2018 10:00,4296.626111,906.4118831,4049.489223,2159.146931,30.5,28.20000076,8.453609467,3.283611095,12/18/2018 10:00
12/18/2018 10:15,4311.196111,906.4131241,4065.714515,2165.82317,30.5,28.2020477,8.453609467,3.6495,12/18/2018 10:00
12/18/2018 10:30,4317.184111,906.4382086,4071.417187,2165.215625,30.5,28.22263668,8.453609467,3.4295,12/18/2018 10:00
12/18/2018 10:45,4313.735333,906.463293,4065.763135,2162.633825,30.5,28.24766411,8.453609467,3.358388919,12/18/2018 10:00
12/18/2018 11:00,4319.562778,906.4922542,4072.128193,2166.05706,30.5,28.27269153,8.453609467,3.762277749,12/18/2018 11:00
12/18/2018 11:15,4295.423889,907.8322446,4032.657358,2146.470364,30.5,28.29562679,8.453609467,3.330388934,12/18/2018 11:00
12/18/2018 11:30,4299.187222,912.8480273,4040.381755,2153.022521,30.5,28.29999924,8.453609467,3.380888872,12/18/2018 11:00
12/18/2018 11:45,4312.473333,916.221896,4061.98092,2167.065017,30.5,28.29999924,8.453609467,3.76177779,12/18/2018 11:00
12/18/2018 12:00,4330.451667,917.0388738,4088.02092,2180.61386,30.5,28.29999924,8.453609467,3.356055536,12/18/2018 12:00
12/18/2018 12:15,4342.042381,917.2175304,4106.463966,2192.039397,30.51218247,28.29999924,8.453609467,3.525166668,12/18/2018 12:00
12/18/2018 12:30,4349.102557,917.2464065,4120.405672,2203.527262,30.53720815,28.29999924,8.453609467,3.667888908,12/18/2018 12:00
12/18/2018 12:45,4352.808395,917.2752827,4127.435362,2209.85142,30.56223605,28.29999924,8.453609467,3.157833299,12/18/2018 12:00
12/18/2018 13:00,4355.680556,917.3718801,4130.417319,2211.051562,30.58726396,28.29999924,8.453609467,3.511388886,12/18/2018 13:00
12/18/2018 13:15,4339.442222,917.454081,4171.938829,2265.815871,30.59999939,28.29999924,8.453609467,3.548111104,12/18/2018 13:00
12/18/2018 13:30,4343.050425,917.5615253,4216.310267,2306.926172,30.60000038,28.29999924,8.453609467,3.056833288,12/18/2018 13:00
12/18/2018 13:45,4340.977813,918.6715482,4209.531294,2302.705158,30.60000038,28.29999924,8.453609467,3.35577777,12/18/2018 13:00
12/18/2018 14:00,4337.188429,919.9000244,4204.045291,2299.259036,30.60000038,28.29999924,8.453609467,3.677999967,12/18/2018 14:00
12/18/2018 14:15,4336.463889,919.9000244,4204.178128,2298.097246,30.68676273,28.29999924,8.453609467,3.2105,12/18/2018 14:00
12/18/2018 14:30,4334.753333,919.9000244,4201.190266,2296.42686,30.66279261,28.29999924,8.453609467,3.429388884,12/18/2018 14:00
12/18/2018 14:45,4302.978333,918.7564554,4158.728607,2277.606773,30.63776471,28.29999924,8.453609467,3.634666643,12/18/2018 14:00
12/18/2018 15:00,4190.38,916.4617731,3908.461111,2102.593889,30.6127368,28.29999924,8.453609467,3.151111083,12/18/2018 15:00
12/18/2018 15:15,4213,912.7338828,3921.608333,2101.646111,30.60000137,28.29999924,8.453609467,3.523833332,12/18/2018 15:00
12/18/2018 15:30,4312.883889,910.1672351,4065.642185,2178.534907,30.60000038,28.29999924,8.453609467,3.529388866,12/18/2018 15:00
12/18/2018 15:45,4286.352535,909.6874659,4021.626821,2155.051283,30.60000038,28.29999924,8.453609467,3.271333347,12/18/2018 15:00
12/18/2018 16:00,4308.715486,909.6624289,4051.405994,2169.74381,30.60000038,28.29999924,8.453609467,3.652166688,12/18/2018 16:00
12/18/2018 16:15,4315.031424,909.637392,4052.51424,2169.881907,30.61218285,28.30204621,8.453609467,3.137222207,12/18/2018 16:00
12/18/2018 16:30,4314.369444,909.6123554,4046.438746,2167.570057,30.63720853,28.32263559,8.453609467,3.474055568,12/18/2018 16:00
12/18/2018 16:45,4305.183889,909.6136763,4030.026745,2158.756383,30.66223644,28.34766349,8.453609467,3.364499996,12/18/2018 16:00
12/18/2018 17:00,4309.747333,909.641017,4034.954782,2160.818585,30.68726434,28.37269139,8.453609467,3.26538888,12/18/2018 17:00
12/18/2018 17:15,4320.054333,909.6683577,4047.384993,2168.911154,30.66531397,28.39116863,8.453609467,3.547166666,12/18/2018 17:00
12/18/2018 17:30,3462.32,909.6815871,3402.848457,2062.933581,30.62408063,28.35069598,8.453609467,3.150055514,12/18/2018 17:00
12/18/2018 17:45,2761.376111,909.629099,2993.562037,2052.288333,30.19481433,28.25230441,8.453609467,3.493000012,12/18/2018 17:00
12/18/2018 18:00,2408.774444,909.6707039,2826.063889,2048.662778,30.03771155,28.22664107,8.453609467,3.147777768,12/18/2018 18:00
12/18/2018 18:15,3686.593333,909.6771382,3707.005,2199.959444,30.39240736,28.2516685,8.453609467,3.253555549,12/18/2018 18:00
12/18/2018 18:30,4374.291111,909.7000122,4151.196667,2241.579097,30.5297554,28.27669592,8.453609467,3.527388876,12/18/2018 18:00
12/18/2018 18:45,4396.035556,909.7000154,4152.027333,2225.961826,30.5547833,28.29767348,8.453609467,3.064888885,12/18/2018 18:00
12/18/2018 19:00,4369.257222,910.1809176,4114.442905,2207.685975,30.57981121,28.29999924,8.453609467,3.494944454,12/18/2018 19:00
12/18/2018 19:15,4347.412778,911.8091868,4085.300202,2192.942582,30.59882351,28.29999924,8.453609467,3.253111095,12/18/2018 19:00
12/18/2018 19:30,4333.082778,912.591838,4074.205856,2186.083246,30.60000038,28.29999924,8.453609467,3.066666693,12/18/2018 19:00
12/18/2018 19:45,4334.93,912.7000122,4084.502557,2187.881043,30.60000038,28.29999924,8.453609467,3.476388889,12/18/2018 19:00
12/18/2018 20:00,4332.405,912.7000122,4082.620969,2184.749474,30.60000038,28.29999924,8.453609467,3.214277764,12/18/2018 20:00
12/18/2018 20:15,4326.041111,912.7000122,4077.810733,2182.524524,30.60000038,28.29999924,8.453609467,3.190666646,12/18/2018 20:00
12/18/2018 20:30,4326.92,912.7000122,4082.477969,2182.643443,30.60000038,28.29999924,8.453609467,3.556388858,12/18/2018 20:00
12/18/2018 20:45,4326.446316,912.7000122,4086.73092,2182.685131,30.60000038,28.29999924,8.453609467,3.156999993,12/18/2018 20:00
12/18/2018 21:00,4326.319795,912.7000122,4086.292038,2179.430843,30.60000038,28.29999924,8.453609467,3.170388881,12/18/2018 21:00
12/18/2018 21:15,4329.273333,912.7000122,4089.784044,2178.080116,30.60000038,28.29999924,8.453609467,3.54633329,12/18/2018 21:00
12/18/2018 21:30,4329.46,912.6980959,4089.167219,2175.915749,30.60000038,28.29999924,8.453609467,3.219333329,12/18/2018 21:00
12/18/2018 21:45,4331.629444,912.6768685,4094.240063,2175.966851,30.60000038,28.29999924,8.453609467,3.311555572,12/18/2018 21:00
12/18/2018 22:00,4335.030556,912.6506352,4099.949378,2177.422593,30.60000038,28.29999924,8.453609467,3.550722215,12/18/2018 22:00
12/18/2018 22:15,4344.934444,912.6244018,4115.726154,2183.518159,30.59406166,28.29999924,8.453609467,3.113999968,12/18/2018 22:00
12/18/2018 22:30,4349.696111,912.4319243,4125.873257,2188.382353,30.57024498,28.29999924,8.453609467,3.379499996,12/18/2018 22:00
12/18/2018 22:45,4222.116667,911.0837564,3967.170068,2122.397549,30.54521708,28.30398615,8.453609467,3.563833336,12/18/2018 22:00
12/18/2018 23:00,4208.394468,909.8688314,3979.646667,2145.468889,30.52018918,28.32664005,8.453609467,3.097555525,12/18/2018 23:00
12/18/2018 23:15,4201.61831,909.5422495,3963.159594,2138.309251,30.50711559,28.35166795,8.453609467,3.384666678,12/18/2018 23:00
12/18/2018 23:30,4214.613889,909.5300816,3980.720184,2150.864924,30.5297554,28.37669586,8.453609467,3.486388875,12/18/2018 23:00
12/18/2018 23:45,4226.823333,909.5551033,3993.192733,2158.710476,30.5547833,28.39767382,8.453609467,3.092277752,12/18/2018 23:00
12/19/2018 0:00,4228.498889,909.580125,3991.144156,2157.828682,30.57981121,28.39999962,8.453609467,3.443611093,12/19/2018 0:00
12/19/2018 0:15,4274.708264,909.5988991,4064.203333,2202.513384,30.59882351,28.39999962,8.453609467,3.432777761,12/19/2018 0:00
12/19/2018 0:30,4273.476736,909.5999756,4060.983594,2202.871061,30.60000038,28.39999962,8.453609467,3.095166644,12/19/2018 0:00
12/19/2018 0:45,4296.029444,909.5999756,4091.714311,2220.085871,30.60000038,28.39999962,8.453609467,3.481333322,12/19/2018 0:00
12/19/2018 1:00,4308.678889,909.5999756,4107.848665,2231.969682,30.60000038,28.39999962,8.453609467,3.316555546,12/19/2018 1:00
12/19/2018 1:15,4300.673333,909.5999756,4094.633337,2227.063768,30.60000038,28.39999962,8.453609467,3.044333358,12/19/2018 1:00
12/19/2018 1:30,4299.957222,909.5999756,4089.882981,2226.796721,30.60000038,28.39999962,8.453609467,3.419999993,12/19/2018 1:00
12/19/2018 1:45,4281.138889,909.5999756,4064.326278,2216.065403,30.60000038,28.39999962,8.453609467,3.301388894,12/19/2018 1:00
12/19/2018 2:00,4249.921667,909.5999756,4021.978056,2196.700525,30.60000038,28.39999962,8.453609467,2.989444455,12/19/2018 2:00
12/19/2018 2:15,4257.838129,909.6467532,4034.207258,2203.008508,30.6059391,28.39999962,8.453609467,3.321777787,12/19/2018 2:00
12/19/2018 2:30,4259.287982,909.5886281,4030.74887,2200.170492,30.62975578,28.39999962,8.453609467,3.377888858,12/19/2018 2:00
12/19/2018 2:45,4258.655556,910.1714625,4027.168878,2196.624562,30.65478368,28.39999962,8.453609467,2.891611158,12/19/2018 2:00
12/19/2018 3:00,4261.072778,912.8842101,4028.499593,2194.186046,30.67981159,28.39999962,8.453609467,3.260944458,12/19/2018 3:00
12/19/2018 3:15,4264.247778,914.0664619,4036.852377,2193.41735,30.6988239,28.39999962,8.453609467,3.451499992,12/19/2018 3:00
12/19/2018 3:30,4260.323889,914.2247596,4037.042907,2187.721214,30.70000076,28.39999962,8.453609467,2.920444493,12/19/2018 3:00
12/19/2018 3:45,4257.702778,914.2524963,4038.801086,2185.767553,30.70000076,28.39999962,8.453609467,3.230222206,12/19/2018 3:00
12/19/2018 4:00,4259.512222,914.2802331,4047.353196,2185.702081,30.70000076,28.39999962,8.453609467,3.460666659,12/19/2018 4:00
12/19/2018 4:15,4261.609444,914.3778919,4055.196188,2183.533999,30.70593937,28.39999962,8.453609467,2.97738891,12/19/2018 4:00
12/19/2018 4:30,4265.407222,914.4000244,4063.700107,2184.692207,30.72975559,28.39999962,8.453609467,3.270444438,12/19/2018 4:00
12/19/2018 4:45,4272.360556,914.4000244,4076.113345,2183.338257,30.75478302,28.39999962,8.453609467,3.339888873,12/19/2018 4:00
12/19/2018 5:00,4277.739444,914.4000244,4088.797306,2185.987258,30.77981045,28.39999962,8.453609467,2.982833356,12/19/2018 5:00
12/19/2018 5:15,4291.954259,914.4000244,4114.090508,2195.290497,30.79882239,28.39999962,8.453609467,3.354888908,12/19/2018 5:00
12/19/2018 5:30,4241.412963,914.4000244,4044.638143,2154.785986,30.79999924,28.39999962,8.453609467,3.138944455,12/19/2018 5:00
12/19/2018 5:45,4252.241111,914.4000244,4066.834683,2161.529848,30.79999924,28.39999962,8.453609467,2.995666672,12/19/2018 5:00
12/19/2018 6:00,4266.327222,914.4000244,4098.344308,2176.063411,30.79999924,28.39999962,8.453609467,3.397555536,12/19/2018 6:00
12/19/2018 6:15,4257.542778,914.3915752,4091.37901,2169.155117,30.79999924,28.39999962,8.453609467,3.018277808,12/19/2018 6:00
12/19/2018 6:30,4252.675,914.3646127,4092.327789,2171.568182,30.79999924,28.39999962,8.453609467,3.029999999,12/19/2018 6:00
12/19/2018 6:45,4262.523333,914.3369952,4113.236055,2183.866303,30.79999924,28.39999962,8.453609467,3.38450001,12/19/2018 6:00
12/19/2018 7:00,4266.303889,914.2900662,4125.173982,2192.55952,30.79999924,28.39999962,8.453609467,2.998888917,12/19/2018 7:00
12/19/2018 7:15,4251.539444,913.6228567,4110.64944,2188.917514,30.79999924,28.39999962,8.453609467,3.110444471,12/19/2018 7:00
12/19/2018 7:30,4238.577222,912.5460963,4101.26886,2190.14016,30.79999924,28.39999962,8.453609467,3.34033333,12/19/2018 7:00
12/19/2018 7:45,4237.296667,912.4000244,4103.507279,2194.388895,30.79999924,28.40398653,8.453609467,2.852944456,12/19/2018 7:00
12/19/2018 8:00,4316.88,912.4000244,4218.72117,2254.5384,30.79999924,28.42664043,8.453609467,3.048722235,12/19/2018 8:00
12/19/2018 8:15,4275.766111,912.4000244,4161.76044,2232.593917,30.79406063,28.45166834,8.453609467,3.266111112,12/19/2018 8:00
12/19/2018 8:30,4271.781111,912.4000244,4158.36348,2236.550552,30.77024441,28.47669624,8.453609467,2.86722224,12/19/2018 8:00
12/19/2018 8:45,4272.353472,912.4000244,4162.413006,2244.392623,30.74521698,28.4976742,8.453609467,3.065055574,12/19/2018 8:00
12/19/2018 9:00,4273.29875,912.4000244,4167.746293,2252.030315,30.72018955,28.5,8.453609467,3.184277768,12/19/2018 9:00
12/19/2018 9:15,4274.970556,912.4000244,4170.193157,2259.344407,30.70117761,28.5,8.453609467,2.824944438,12/19/2018 9:00
12/19/2018 9:30,4272.651181,912.4000244,4168.98351,2263.688174,30.70000076,28.5,8.453609467,3.1705,12/19/2018 9:00
12/19/2018 9:45,4266.561449,912.4000244,4162.764444,2264.706177,30.70000076,28.5,8.453609467,3.082333346,12/19/2018 9:00
12/19/2018 10:00,4262.18737,912.4000244,4151.857115,2262.599283,30.70000076,28.5,8.453609467,2.872555573,12/19/2018 10:00
12/19/2018 10:15,4259.845712,912.4000244,4145.779267,2262.864577,30.69079178,28.5,8.453609467,3.215499988,12/19/2018 10:00
12/19/2018 10:30,4256.840955,912.391061,4138.625671,2259.751867,30.65386001,28.5,8.453609467,2.947722232,12/19/2018 10:00
12/19/2018 10:45,4030.085556,912.2568421,3949.768502,2233.963889,30.60434993,28.49601309,8.453609467,2.877500004,12/19/2018 10:00
12/19/2018 11:00,3713.302778,910.8186477,3800.232185,2289.900707,30.5,28.47335919,8.453609467,3.232666651,12/19/2018 11:00
12/19/2018 11:15,3713.558333,907.0424886,3795.354481,2290.51482,30.5,28.44833128,8.453609467,2.782000031,12/19/2018 11:00
12/19/2018 11:30,3801.839444,904.5461603,3894.797302,2334.368513,30.5,28.42330338,8.453609467,2.858666697,12/19/2018 11:00
12/19/2018 11:45,3843.315556,904.1230066,3953.65881,2371.626515,30.49985762,28.40232542,8.453609467,3.198611113,12/19/2018 11:00
12/19/2018 12:00,3839.340284,903.9848202,3942.102267,2362.888333,30.4848164,28.39999962,8.453609467,2.685222202,12/19/2018 12:00
12/19/2018 12:15,3787.726012,903.9597985,3874.6183,2328.432356,30.4597885,28.39999962,8.453609467,2.864111118,12/19/2018 12:00
12/19/2018 12:30,3771.061481,903.9347768,3850.22699,2315.572629,30.4347606,28.39999962,8.453609467,3.121666649,12/19/2018 12:00
12/19/2018 12:45,3744.788333,903.9100963,3813.829037,2296.313418,30.41007296,28.39566035,8.453609467,2.673055546,12/19/2018 12:00
12/19/2018 13:00,3742.085556,903.9199466,3810.778073,2295.115732,30.41981101,28.37100435,8.453609467,2.975611098,12/19/2018 13:00
12/19/2018 13:15,3568.675556,903.9527853,3772.514222,2370.104651,30.45246716,28.34376454,8.453609467,2.912055542,12/19/2018 13:00
12/19/2018 13:30,3208.407778,903.991093,3782.424444,2592.637326,30.48891885,28.31652472,8.453609467,2.599499948,12/19/2018 13:00
12/19/2018 13:45,2850.835556,904.0031875,3373.163889,2366.641111,30.38131244,28.20110133,8.453609467,2.929499985,12/19/2018 13:00
12/19/2018 14:00,2933.443333,903.9000244,3459.964444,2418.846227,30.20212654,28.16523978,8.453609467,2.783722173,12/19/2018 14:00
12/19/2018 14:15,2964.680023,903.9000244,3487.700556,2431.793773,30.16535102,28.14021188,8.453609467,2.566777785,12/19/2018 14:00
12/19/2018 14:30,2951.59331,903.9000244,3472.991222,2424.475525,30.14032312,28.11518398,8.453609467,2.963444442,12/19/2018 14:00
12/19/2018 14:45,2942.502963,903.9000399,3460.789802,2416.908218,30.11529521,28.08991385,8.453609467,2.64927777,12/19/2018 14:00
12/19/2018 15:00,2951.202037,903.9170249,3471.910642,2421.576812,30.09036594,28.06403937,8.453609467,2.747166647,12/19/2018 15:00
12/19/2018 15:15,3007.916111,903.9490341,3531.424612,2452.854311,30.06535064,28.03814744,8.453609467,2.863111086,12/19/2018 15:00
12/19/2018 15:30,3001.228889,903.9810434,3524.570943,2447.042414,30.04032273,28.00975853,8.453609467,2.625277763,12/19/2018 15:00
12/19/2018 15:45,3025.150556,904.2154139,3547.52129,2460.7717,30.01529483,27.88692949,8.453609467,2.904944457,12/19/2018 15:00
12/19/2018 16:00,2997.207222,905.7475586,3520.458603,2446.023529,29.98627396,27.86190159,8.453609467,2.487055568,12/19/2018 16:00
12/19/2018 16:15,3029.612893,909.1018809,3557.091173,2464.871935,29.95086732,27.83687368,8.453609467,2.824055537,12/19/2018 16:00
12/19/2018 16:30,3082.761552,911.5724195,3556.285046,2432.969444,29.90900552,27.81185468,8.453609467,2.625444486,12/19/2018 16:00
12/19/2018 16:45,3182.731667,912.3321887,3201.927778,2018.459444,29.81407048,27.79999924,8.453609467,2.66449999,12/19/2018 16:00
