,Location_Ultrasonic_Flow,accumulated_volume,calc,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Location_Density,Location_Discharge_Pressure,Downstream_Valve_Suction_Pressure,Location_Discharge_Temperature,Downstream_Suction_Temperature,DRA1_Concentration,DRA1_Flow_Rate,IntervalStartDateTime,BatchName,FacilityMnemonic,ScadaCommodityCode,Commodity,Actual_Pressure_Drop,Average_Temperature,lastSlice,Estimated_Viscosity,Reynolds_Number,Friction_Factor,Frictional_Pressure_Loss,Frictional_Pressure_Loss_Over_Segment,Elevation_Pressure_Loss_Over_Segment,Theoretical_Pressure_Loss_Over_Segment,DRA_Effectiveness,Date_Time,DRA1_type
3/1/2019 20:30,4062.501667,21187.20622,1015.625417,25920.8,19188,19194,905.7999878,2857.986111,1205.798889,22.60828881,20.20000076,2.536082983,0.128888891,3/1/2019 20:00,WDB/0123/0,CRNDL-SYN,WDB1,WDB,1652.187222,21.40414479,FALSE,161.1866501,12013.47429,0.029537299,122.7879933,4691.003005,-487.3138889,4203.689116,60.69673145,3/1/2019 20:30,Heavy
3/1/2019 20:45,4020.748333,22192.39331,1005.187083,25920.8,19188,19194,905.7999878,2890.787273,1264.442407,22.64053522,20.20717129,2.536082983,0.123111113,3/1/2019 20:00,WDB/0123/0,CRNDL-SYN,WDB1,WDB,1626.344866,21.42385326,FALSE,161.1866501,11890.00293,0.02961579,120.5966165,4607.283458,-487.3138889,4119.969569,60.52531848,3/1/2019 20:45,Heavy
3/1/2019 21:00,4027.284444,23119,0,25920.82,23119,19194,905.7999878,2990.465505,1365.572901,22.67304979,20.24736587,2.536082983,0.10338889,3/1/2019 21:00,WDB/0123/0,CRNDL-SYN,WDB1,WDB,1624.892604,21.46020783,FALSE,161.1866501,11909.33127,0.029603429,120.9385192,4620.345535,-487.3138889,4133.031646,60.68521262,3/1/2019 21:00,Heavy
3/1/2019 21:15,4062.27,24134.5675,1015.5675,25920.82,23119,19194,905.7999878,3073.628333,1434.884746,22.76518567,20.32163992,2.536082983,0.106611113,3/1/2019 21:00,WDB/0123/0,CRNDL-SYN,WDB1,WDB,1638.743587,21.5434128,FALSE,152.2453735,12718.29289,0.029109611,120.9962732,4622.551975,-487.3138889,4135.238086,60.37123974,3/1/2019 21:15,Heavy
3/1/2019 21:30,4106.928333,25161.29958,1026.732083,25920.82,23119,19194,905.7999878,3167.831302,1512.282908,22.79999924,20.42018879,2.536082983,0.100000001,3/1/2019 21:00,WDB/0123/0,CRNDL-SYN,WDB1,WDB,1655.548394,21.61009402,TRUE,152.2453735,12858.11072,0.029028638,123.3272189,4711.603624,-487.3138889,4224.289735,60.37123974,3/1/2019 21:30,Heavy
3/1/2019 21:45,4107.803977,1026.950994,0,25920.82,23119,19194,905.8010246,3224.868807,1578.554593,22.80083824,20.4452167,2.536082983,0.106009617,3/1/2019 21:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1646.314214,21.62302747,FALSE,141.8226964,13806.00777,0.02850991,121.1752124,4629.388184,-487.3144467,4142.073738,60.25386514,3/1/2019 21:45,Heavy
3/1/2019 22:00,4111.984444,1338,0,16750.44,1338,19194,905.8234247,3276.752492,1638.378556,22.81896483,20.4702446,2.536082983,0.100000001,3/1/2019 22:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1638.373936,21.64460472,FALSE,141.8226964,13820.058,0.028502592,121.3938099,4637.7395,-487.3264978,4150.413002,60.52503847,3/1/2019 22:00,Heavy
3/1/2019 22:15,4113.95,2366.4875,1028.4875,16750.44,1338,19194,905.8543533,3324.118584,1694.003519,22.84399273,20.49530016,2.536082983,0.100000001,3/1/2019 22:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1630.115065,21.66964644,FALSE,141.8226964,13826.66408,0.028499155,121.4993866,4641.772962,-487.3431371,4154.429825,60.76200264,3/1/2019 22:15,Heavy
3/1/2019 22:30,4118.01,3395.99,1029.5025,16750.44,1338,19194,905.8876056,3383.50165,1759.092554,22.86902063,20.52125301,2.536082983,0.106000002,3/1/2019 22:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1624.409096,21.69513682,FALSE,141.8226964,13840.30942,0.028492062,121.7134866,4649.952459,-487.3610266,4162.591432,60.97601404,3/1/2019 22:30,Heavy
3/1/2019 22:45,4120.241449,4426.050362,1030.060362,16750.44,1338,19194,906.4928834,3453.628424,1826.557631,22.89318807,20.54759971,2.536082983,0.100000001,3/1/2019 22:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1627.070793,21.72039389,FALSE,141.8226964,13847.80914,0.028488168,121.9101771,4657.466836,-487.6866617,4169.780175,60.97945875,3/1/2019 22:45,Heavy
3/1/2019 23:00,4117.375032,5394,0,16750.46,5394,19194,909.5853363,3515.38702,1889.696664,22.89999962,20.57394642,2.536082983,0.100000001,3/1/2019 23:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1625.690356,21.73697302,FALSE,141.8226964,13838.17534,0.02849317,122.1773761,4667.674933,-489.3503792,4178.324554,61.09229106,3/1/2019 23:00,Heavy
3/1/2019 23:15,4118.962963,6423.740741,1029.740741,16750.46,5394,19194,914.203098,3574.787348,1950.587227,22.89999962,20.65100884,2.536082983,0.100000001,3/1/2019 23:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1624.200121,21.77550423,FALSE,141.8226964,13843.51225,0.028490398,122.8804233,4694.534206,-491.8347018,4202.699505,61.35340823,3/1/2019 23:15,Heavy
3/1/2019 23:30,4126.293907,7455.314217,1031.573477,16750.46,5394,19194,916.8497771,3648.545798,2013.936226,22.91114888,20.72519504,2.536082983,0.100000001,3/1/2019 23:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1634.609572,21.81817196,FALSE,141.8226964,13868.15098,0.02847762,123.6197613,4722.779938,-493.2585962,4229.521342,61.35237442,3/1/2019 23:30,Heavy
3/1/2019 23:45,4127.835556,8487.273106,1031.958889,16750.46,5394,19194,919.6530422,3724.417735,2074.59303,23.01651303,20.75022247,2.536082983,12.01683328,3/1/2019 23:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1649.824705,21.88336775,FALSE,141.8226964,13873.33234,0.028474936,124.0787082,4740.313585,-494.7667327,4245.546852,61.13987756,3/1/2019 23:45,Heavy
3/2/2019 0:00,4133.95899,9490,0,16650.46,9490,19194,920.1585985,3771.399922,2103.159732,23.10000038,20.77524989,2.536082983,10.33872216,3/2/2019 0:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1668.24019,21.93762514,FALSE,141.8226964,13893.91273,0.028464292,124.4689753,4755.223382,-495.0387183,4260.184664,60.84112963,3/2/2019 0:00,Heavy
3/2/2019 0:15,4139.391111,10524.84778,1034.847778,16650.46,9490,19194,920.2521791,3787.375684,2102.547151,23.10000038,20.80022078,2.536082983,10.4888889,3/2/2019 0:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1684.828533,21.95011058,FALSE,141.8226964,13912.16966,0.028454867,124.7676675,4766.634645,-495.089064,4271.545581,60.55693422,3/2/2019 0:15,Heavy
3/2/2019 0:30,4138.548077,11559.4848,1034.637019,16650.46,9490,19194,920.2116034,3793.493833,2095.846849,23.10244207,20.82519399,2.536082983,10.48385348,3/2/2019 0:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1697.646984,21.96381803,FALSE,141.8226964,13909.33629,0.028456329,124.7177586,4764.72792,-495.0672346,4269.660686,60.23929982,3/2/2019 0:30,Heavy
3/2/2019 0:45,4138.848333,12594.19688,1034.712083,16650.46,9490,19194,920.2000122,3795.881213,2089.050017,23.12352661,20.8502219,2.536082983,10.47427768,3/2/2019 0:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1706.831196,21.98687425,FALSE,141.8226964,13910.34542,0.028455808,124.7320029,4765.272111,-495.0609986,4270.211113,60.02934865,3/2/2019 0:45,Heavy
3/2/2019 1:00,4134.314444,13803,0,16650.47,13803,19194,920.2000122,3795.137494,2078.264163,23.14855452,20.8752498,2.536082983,10.49566665,3/2/2019 1:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1716.873331,22.01190216,FALSE,141.8226964,13895.10738,0.028463675,124.4932842,4756.152082,-495.0609986,4261.091083,59.7081288,3/2/2019 1:00,Heavy
3/2/2019 1:15,4115.219444,14831.80486,1028.804861,16650.47,13803,19194,920.2000122,3775.833796,2059.603036,23.17358242,20.9002211,2.536082983,10.46344436,3/2/2019 1:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1716.23076,22.03690176,FALSE,141.8226964,13830.93058,0.028496936,123.4900913,4717.826013,-495.0609986,4222.765015,59.35765419,3/2/2019 1:15,Heavy
3/2/2019 1:30,4116.124444,15860.83597,1029.031111,16650.47,13803,19194,920.1627682,3780.327672,2051.702065,23.19856109,20.92519438,2.536082983,10.49816666,3/2/2019 1:00,WDB/0123/0,CRNDL-SYN,SMA1,WDB,1728.625607,22.06187774,TRUE,141.8226964,13833.97221,0.028495355,123.5325569,4719.448375,-495.0409616,4224.407413,59.35765419,3/2/2019 1:30,Heavy
3/2/2019 1:45,4136.04,1034.01,0,16650.47,13803,19194,917.5462816,3802.815563,2054.065897,23.22352654,20.95022228,2.536082983,10.45311099,3/2/2019 1:00,KH/5025/0,CRNDL-SYN,KH1,KH,1748.749666,22.08687441,FALSE,111.4310793,17692.22827,0.026804972,116.9980207,4469.802395,-493.6333106,3976.169084,56.01923286,3/2/2019 1:45,Heavy
3/2/2019 2:00,4121.612222,1193,0,16142.78,1193,15899,918.2309016,3791.43704,2043.226091,23.24855397,20.97525018,2.536082983,10.44744438,3/2/2019 2:00,KH/5025/0,CRNDL-SYN,KH1,KH,1748.210949,22.11190208,FALSE,111.4310793,17630.51234,0.026827925,116.369443,4445.788157,-494.0016312,3951.786526,55.76150337,3/2/2019 2:00,Heavy
3/2/2019 2:15,4134.183333,2226.545833,1033.545833,16142.78,1193,15899,920.0781474,3822.876096,2052.572483,23.2735814,21.00022148,2.536082983,10.4391665,3/2/2019 2:00,KH/5025/0,CRNDL-SYN,KH1,KH,1770.303613,22.13690144,FALSE,111.4310793,17684.28623,0.02680792,117.228446,4478.605582,-494.9954362,3983.610146,55.56031971,3/2/2019 2:15,Heavy
3/2/2019 2:30,4132.32,3259.625833,1033.08,16142.78,1193,15899,920.046889,3831.110927,2050.807805,23.29855968,21.02519476,2.536082983,10.43466647,3/2/2019 2:00,KH/5025/0,CRNDL-SYN,KH1,KH,1780.303122,22.16187722,FALSE,111.4310793,17676.31568,0.02681088,117.1317493,4474.911373,-494.9786194,3979.932753,55.26800998,3/2/2019 2:30,Heavy
3/2/2019 2:45,4133.691667,4293.04875,1033.422917,16142.78,1193,15899,919.5614019,3835.444644,2042.768688,23.32352547,21.05022266,2.536082983,10.44199983,3/2/2019 2:00,KH/5025/0,CRNDL-SYN,KH1,KH,1792.675956,22.18687406,FALSE,111.4310793,17682.18309,0.026808701,117.1381526,4475.156007,-494.7174309,3980.438576,54.96285342,3/2/2019 2:45,Heavy
3/2/2019 3:00,4131.188333,5206,0,16142.79,5206,15899,916.3610655,3835.85402,2032.895569,23.34855337,21.07525057,2.536082983,10.42933312,3/2/2019 3:00,KH/5025/0,CRNDL-SYN,KH1,KH,1802.958451,22.21190197,FALSE,111.4310793,17671.47489,0.026812678,116.6064376,4454.84232,-492.9956729,3961.846647,54.49196772,3/2/2019 3:00,Heavy
3/2/2019 3:15,4128.058333,6238.014583,1032.014583,16142.79,5206,15899,912.635595,3828.327843,2029.879771,23.37358128,21.10022186,2.536082983,0.734499998,3/2/2019 3:00,KH/5025/0,CRNDL-SYN,KH1,KH,1798.448072,22.23690157,FALSE,111.4310793,17658.08607,0.026817656,115.9779931,4430.833172,-490.9913965,3939.841776,54.35227671,3/2/2019 3:15,Heavy
3/2/2019 3:30,4120.396852,7268.113796,1030.099213,16142.79,5206,15899,909.3563238,3808.645804,2026.450232,23.39855999,21.12519514,2.536082983,0.100000001,3/2/2019 3:00,KH/5025/0,CRNDL-SYN,KH1,KH,1782.195572,22.26187757,FALSE,111.4310793,17625.3135,0.026829863,115.1851142,4400.541959,-489.2271721,3911.314787,54.43487243,3/2/2019 3:30,Heavy
3/2/2019 3:45,4096.256481,8292.177917,1024.06412,16142.79,5206,15899,908.2195279,3764.645414,2016.846571,23.42352585,21.15022304,2.536082983,0.100000001,3/2/2019 3:00,KH/5025/0,CRNDL-SYN,KH1,KH,1747.798843,22.28687445,FALSE,111.4310793,17522.05121,0.026868529,113.8609307,4349.95274,-488.6155841,3861.337156,54.73591732,3/2/2019 3:45,Heavy
3/2/2019 4:00,4101.322222,9413,0,16142.81,9413,15899,908.0017353,3753.460204,2021.568017,23.44855375,21.17525095,2.536082983,0.100000001,3/2/2019 4:00,KH/5025/0,CRNDL-SYN,KH1,KH,1731.892187,22.31190235,FALSE,111.4310793,17543.72031,0.02686039,114.0807806,4358.351904,-488.4984132,3869.853491,55.24656964,3/2/2019 4:00,Heavy
3/2/2019 4:15,4103.897222,10438.97431,1025.974306,16142.81,9413,15899,907.9000244,3736.615935,2025.747387,23.47358166,21.20022218,2.536082983,0.100000001,3/2/2019 4:00,KH/5025/0,CRNDL-SYN,KH1,KH,1710.868548,22.33690192,FALSE,111.4310793,17554.73507,0.026856257,114.1937104,4362.666285,-488.4436935,3874.222591,55.83969409,3/2/2019 4:15,Heavy
3/2/2019 4:30,4115.373889,11467.81778,1028.843472,16142.81,9413,15899,907.9000244,3732.936525,2034.641989,23.49872745,21.22519504,2.536082983,0.100000001,3/2/2019 4:00,KH/5025/0,CRNDL-SYN,KH1,KH,1698.294536,22.36196125,FALSE,111.4310793,17603.82739,0.026837883,114.7547295,4384.099504,-488.4436935,3895.65581,56.40542649,3/2/2019 4:30,Heavy
3/2/2019 4:45,4137.138611,12502.10243,1034.284653,16142.81,9413,15899,907.9000244,3741.610422,2050.49199,23.52514873,21.25022247,2.536082983,0.100000001,3/2/2019 4:00,KH/5025/0,CRNDL-SYN,KH1,KH,1691.118432,22.3876856,FALSE,111.4310793,17696.92766,0.026803229,115.8219843,4424.872998,-488.4436935,3936.429304,57.03927846,3/2/2019 4:45,Heavy
3/2/2019 5:00,4151.288056,13626,0,16142.82,13626,15899,907.9000244,3741.538089,2063.243853,23.5519027,21.27524989,2.536082983,0.100000001,3/2/2019 5:00,KH/5025/0,CRNDL-SYN,KH1,KH,1678.294236,22.4135763,FALSE,111.4310793,17757.45299,0.026780833,116.5181467,4451.469248,-488.4436935,3963.025555,57.65118814,3/2/2019 5:00,Heavy
3/2/2019 5:15,4151.737778,14663.93444,1037.934445,16142.82,13626,15899,907.9000244,3726.831116,2067.598881,23.57865666,21.34795294,2.536082983,0.100000001,3/2/2019 5:00,KH/5025/0,CRNDL-SYN,KH1,KH,1659.232235,22.4633048,FALSE,111.4310793,17759.37671,0.026780123,116.5403035,4452.315725,-488.4436935,3963.872032,58.1411251,3/2/2019 5:15,Heavy
3/2/2019 5:30,4145.473889,15700.30292,1036.368472,16142.82,13626,15899,907.9000244,3705.086543,2062.993418,23.66887005,21.39999962,2.536082983,0.100000001,3/2/2019 5:00,KH/5025/0,CRNDL-SYN,KH1,KH,1642.093125,22.53443484,TRUE,105.219446,18779.42601,0.026417754,114.616726,4378.827206,-488.4436935,3890.383513,58.1411251,3/2/2019 5:30,Heavy
3/2/2019 5:45,4136.351111,1034.087778,0,16142.82,13626,15899,907.9000244,3680.020249,2063.004511,23.70000076,21.39999962,2.536082983,0.100000001,3/2/2019 5:00,BR/0276/0,CRNDL-SYN,BR1,BR,1617.015738,22.55000019,FALSE,105.3108717,18721.83139,0.026437492,114.1980767,4362.833093,-488.4436935,3874.389399,58.26398507,3/2/2019 5:45,Heavy
3/2/2019 6:00,4130.648889,1746,0,26009.91,1746,24048,907.8985647,3685.775157,2088.967421,23.70000076,21.39999962,2.536082983,0.100000001,3/2/2019 6:00,BR/0276/0,CRNDL-SYN,BR1,BR,1596.807736,22.55000019,FALSE,105.3108717,18696.02216,0.026446364,113.9214695,4352.265568,-488.4429082,3863.82266,58.6728513,3/2/2019 6:00,Heavy
3/2/2019 6:15,4133.171632,2779.292908,1033.292908,26009.91,1746,24048,907.8590719,3728.019513,2147.304719,23.70000076,21.44773179,2.536082983,0.100000001,3/2/2019 6:00,BR/0276/0,CRNDL-SYN,BR1,BR,1580.714794,22.57386628,FALSE,105.3108717,18707.44052,0.026442437,114.0387659,4356.746773,-488.4216613,3868.325111,59.13697147,3/2/2019 6:15,Heavy
3/2/2019 6:30,4136.171146,3813.335694,1034.042787,26009.91,1746,24048,907.7384119,3747.192191,2170.785126,23.67715373,21.47480524,2.536082983,0.100000001,3/2/2019 6:00,BR/0276/0,CRNDL-SYN,BR1,BR,1576.407065,22.57597948,FALSE,105.3108717,18721.01683,0.026437772,114.1690216,4361.72307,-488.3567471,3873.366322,59.30136905,3/2/2019 6:30,Heavy
3/2/2019 6:45,4132.490556,4846.458334,1033.122639,26009.91,1746,24048,907.6713775,3742.952968,2184.074757,23.54831704,21.44977734,2.536082983,0.100000001,3/2/2019 6:00,BR/0276/0,CRNDL-SYN,BR1,BR,1558.878211,22.49904719,FALSE,111.4376001,17676.01086,0.026810993,115.5662423,4415.102608,-488.3206831,3926.781925,60.3013806,3/2/2019 6:45,Heavy
3/2/2019 7:00,4128.992222,6026,0,26009.92,6026,24048,909.6735376,3711.368404,2180.974022,23.52819811,21.42474943,2.536082983,0.100000001,3/2/2019 7:00,BR/0276/0,CRNDL-SYN,BR1,BR,1530.394382,22.47647377,FALSE,111.4376001,17661.04735,0.026816555,115.6491347,4418.269438,-489.3978309,3928.871607,61.04748297,3/2/2019 7:00,Heavy
3/2/2019 7:15,4126.682222,7057.670556,1031.670555,26009.92,6026,24048,911.373846,3683.268653,2160.924161,23.55322601,21.40299061,2.536082983,0.100000001,3/2/2019 7:00,BR/0276/0,CRNDL-SYN,BR1,BR,1522.344492,22.47810831,FALSE,111.4376001,17651.16672,0.026820231,115.7515575,4422.182409,-490.3125846,3931.869825,61.28192031,3/2/2019 7:15,Heavy
3/2/2019 7:30,4123.454444,8088.534167,1030.863611,26009.92,6026,24048,912.9121509,3651.583651,2130.038721,23.57825391,21.39999962,2.536082983,0.100000001,3/2/2019 7:00,BR/0276/0,CRNDL-SYN,BR1,BR,1521.54493,22.48912677,FALSE,111.4376001,17637.36046,0.026825372,115.7878164,4423.567644,-491.1401816,3932.427463,61.30774326,3/2/2019 7:30,Heavy
3/2/2019 7:45,4126.535556,9120.168056,1031.633889,26009.92,6026,24048,913.5350959,3644.593228,2117.180987,23.60321186,21.39999962,2.536082983,0.100000001,3/2/2019 7:00,BR/0276/0,CRNDL-SYN,BR1,BR,1527.412241,22.50160574,FALSE,105.3108717,18677.40451,0.026452774,114.4282777,4371.627714,-491.4753215,3880.152393,60.63525124,3/2/2019 7:45,Heavy
3/2/2019 8:00,4131.484444,10274,0,26009.94,10274,24048,913.695297,3641.393229,2110.419034,23.62819849,21.39999962,2.536082983,0.100000001,3/2/2019 8:00,BR/0276/0,CRNDL-SYN,BR1,BR,1530.974195,22.51409906,FALSE,105.3108717,18699.80402,0.026445063,114.6895778,4381.610442,-491.5615085,3890.048934,60.64383197,3/2/2019 8:00,Heavy
3/2/2019 8:15,4134.976111,11307.74403,1033.744028,26009.94,10274,24048,913.7000122,3637.838606,2103.012469,23.65322639,21.40321209,2.536082983,0.100000001,3/2/2019 8:00,BR/0276/0,CRNDL-SYN,BR1,BR,1534.826137,22.52821924,FALSE,105.3108717,18715.6079,0.02643963,114.8605063,4388.140611,-491.5640453,3896.576566,60.61090778,3/2/2019 8:15,Heavy
3/2/2019 8:30,4132.965,12340.98528,1033.24125,26009.94,10274,24048,913.7000122,3620.111162,2084.150733,23.6782543,21.42519438,2.536082983,0.100000001,3/2/2019 8:00,BR/0276/0,CRNDL-SYN,BR1,BR,1535.960429,22.55172434,FALSE,105.3108717,18706.50527,0.026442759,114.7623831,4384.391905,-491.5640453,3892.82786,60.54383897,3/2/2019 8:30,Heavy
3/2/2019 8:45,4133.407889,13374.33725,1033.351972,26009.94,10274,24048,913.7000122,3608.24144,2071.468623,23.69829788,21.45022228,2.536082983,0.100000001,3/2/2019 8:00,BR/0276/0,CRNDL-SYN,BR1,BR,1536.772817,22.57426008,FALSE,105.3108717,18708.50986,0.026442069,114.7839887,4385.217328,-491.5640453,3893.653283,60.53133894,3/2/2019 8:45,Heavy
3/2/2019 9:00,4146.911,14394,0,26009.96,14394,24048,913.6886878,3627.08349,2079.130638,23.70000076,21.47525018,2.536082983,0.100000001,3/2/2019 9:00,BR/0276/0,CRNDL-SYN,BR1,BR,1547.952852,22.58762547,FALSE,105.3108717,18769.62725,0.026421106,115.4421448,4410.361578,-491.5579528,3918.803626,60.49935134,3/2/2019 9:00,Heavy
3/2/2019 9:15,4133.651333,15427.41283,1033.412833,26009.96,14394,24048,913.6636808,3584.843067,2040.028894,23.70000076,21.49700901,2.536082983,0.100000001,3/2/2019 9:00,BR/0276/0,CRNDL-SYN,BR1,BR,1544.814173,22.59850489,FALSE,105.3108717,18709.61173,0.026441691,114.7913009,4385.496682,-491.5444993,3893.952183,60.32785971,3/2/2019 9:15,Heavy
3/2/2019 9:30,4136.002556,16461.41347,1034.000639,26009.96,14394,24048,913.6386438,3572.052789,2020.966576,23.70000076,21.5,2.536082983,0.105777779,3/2/2019 9:00,BR/0276/0,CRNDL-SYN,BR1,BR,1551.086213,22.60000038,FALSE,105.3108717,18720.25377,0.026438034,114.9028834,4389.759589,-491.5310295,3898.22856,60.21048563,3/2/2019 9:30,Heavy
3/2/2019 9:45,4133.731111,17494.84625,1033.432778,26009.96,14394,24048,913.6136068,3552.106447,1998.760287,23.70793598,21.5,2.536082983,0.100000001,3/2/2019 9:00,BR/0276/0,CRNDL-SYN,BR1,BR,1553.34616,22.60396799,FALSE,105.3108717,18709.97282,0.026441566,114.7889015,4385.405016,-491.5175598,3893.887456,60.10808794,3/2/2019 9:45,Heavy
3/2/2019 10:00,4135.271148,18471,0,26009.97,18471,24048,913.6251376,3545.052976,1984.965049,23.74553217,21.5,2.536082983,0.100000001,3/2/2019 10:00,BR/0276/0,CRNDL-SYN,BR1,BR,1560.087927,22.62276609,FALSE,105.3108717,18716.94329,0.026439171,114.8654908,4388.33104,-491.5237633,3896.807276,59.9649709,3/2/2019 10:00,Heavy
3/2/2019 10:15,3615.067741,19374.76694,903.7669353,26009.97,18471,24048,913.6920044,3125.870867,0,23.83906919,0,2.536082983,0.100000001,3/2/2019 10:00,BR/0276/0,CRNDL-SYN,BR1,BR,3125.870867,11.9195346,FALSE,206.2216056,8355.768837,0.032491149,107.8856,4121.670694,-491.5597371,3630.110957,13.89048698,3/2/2019 10:15,Heavy
3/2/2019 10:30,3094.098889,20148.29166,773.5247223,26009.97,18471,24048,913.5927616,2807.29,0,23.60710313,0,2.536082983,0.100000001,3/2/2019 10:00,BR/0276/0,CRNDL-SYN,BR1,BR,2807.29,11.80355157,FALSE,206.2216056,7151.615662,0.033890799,82.42682185,3149.041355,-491.5063452,2657.53501,-5.635108827,3/2/2019 10:30,Heavy
3/2/2019 10:45,3278.805,20967.99291,819.70125,26009.97,18471,24048,913.5634439,2856.641957,0,23.52641834,0,2.536082983,0.100000001,3/2/2019 10:00,BR/0276/0,CRNDL-SYN,BR1,BR,2856.641957,11.76320917,FALSE,206.2216056,7578.540322,0.033359193,91.10687399,3480.65481,-491.4905725,2989.164237,4.433422512,3/2/2019 10:45,Heavy
3/2/2019 11:00,3459.381111,21832,0,26009.98,21832,24048,913.5384222,3015.921139,1799.775211,23.55144625,21.5,2.536082983,0.100000001,3/2/2019 11:00,BR/0276/0,CRNDL-SYN,BR1,BR,1216.145928,22.52572313,FALSE,105.3108717,15657.74958,0.027625145,83.98348875,3208.512391,-491.477111,2717.03528,55.23996552,3/2/2019 11:00,Heavy
3/2/2019 11:15,3505.967778,22708.49194,876.4919445,26009.98,21832,24048,913.5134005,3065.811349,1822.230833,23.57647415,21.5,2.536082983,0.100000001,3/2/2019 11:00,BR/0276/0,CRNDL-SYN,BR1,BR,1243.580516,22.53823707,FALSE,105.3108717,15868.60879,0.027533519,85.9722325,3284.490527,-491.4636495,2793.026877,55.47552635,3/2/2019 11:15,Heavy
3/2/2019 11:30,3501.933889,23583.97542,875.4834723,26009.98,21832,24048,913.5000158,3062.048889,1810.321944,23.59757768,21.5,2.536082983,0.100000001,3/2/2019 11:00,BR/0276/0,CRNDL-SYN,BR1,BR,1251.726945,22.54878884,FALSE,105.3108717,15850.35072,0.027541387,85.79776346,3277.825097,-491.4564487,2786.368648,55.07676467,3/2/2019 11:30,Heavy
3/2/2019 11:45,3548.98,24471.22042,887.245,26009.98,21832,24048,913.5,3075.096111,1794.646311,23.60000038,21.5,2.536082983,0.100000001,3/2/2019 11:00,BR/0276/0,CRNDL-SYN,BR1,BR,1280.4498,22.55000019,FALSE,105.3108717,16063.28945,0.027450393,87.8273819,3355.364813,-491.4564402,2863.908373,55.29012688,3/2/2019 11:45,Heavy
3/2/2019 12:00,3521.077639,25239,0,26009.98,25239,24048,913.5,3059.23627,1785.086735,23.60000038,21.5,2.536082983,0.100000001,3/2/2019 12:00,BR/0276/0,CRNDL-SYN,BR1,BR,1274.149535,22.55000019,TRUE,105.3108717,15936.9986,0.027504159,86.62112965,3309.281049,-491.4564402,2817.824609,55.29012688,3/2/2019 12:00,Heavy
3/2/2019 12:15,3519.819583,879.9548958,0,26009.98,25239,24048,913.5,3067.927307,1787.441684,23.60000038,21.5,2.536082983,0.100000001,3/2/2019 12:00,OSH/0361/0,CRNDL-SYN,OSH,OSH,1280.485623,22.55000019,FALSE,6.305268317,266085.3546,0.015371988,48.37768816,1848.225338,-491.4564402,1356.768898,5.622422144,3/2/2019 12:15,Heavy
3/2/2019 12:30,3511.881111,1757.925174,877.9702778,26009.98,25239,24048,913.51153,3072.236424,1787.857285,23.60386271,21.5,2.536082983,0.100000001,3/2/2019 12:00,OSH/0361/0,CRNDL-SYN,OSH,OSH,1284.379139,22.55193136,FALSE,6.305268317,265485.2354,0.015377626,48.17798784,1840.59597,-491.4626432,1349.133327,4.799687817,3/2/2019 12:30,Heavy
3/2/2019 12:45,3645.588889,2669.322396,911.3972223,26009.98,25239,24048,913.5365317,3177.377333,1805.876873,23.62641872,21.502374,2.536082983,0.106000002,3/2/2019 12:00,OSH/0361/0,CRNDL-SYN,OSH,OSH,1371.50046,22.56439636,FALSE,6.305268317,275593.0494,0.015284955,51.60492963,1971.519147,-491.4760939,1480.043053,7.333745668,3/2/2019 12:45,Heavy
3/2/2019 13:00,4080.006667,2633,0,16135.1,2633,15891,913.5615534,3523.015444,1890.578263,23.65144663,21.52341499,2.536082983,0.106000002,3/2/2019 13:00,OSH/0361/0,CRNDL-SYN,OSH,OSH,1632.437181,22.58743081,FALSE,6.305268317,308433.4282,0.015013828,63.49166556,2425.641024,-491.4895554,1934.151469,15.59931021,3/2/2019 13:00,Heavy
3/2/2019 13:15,4057.546667,3647.386667,1014.386667,16135.1,2633,15891,913.5865751,3537.555,1900.931737,23.67647453,21.5484429,2.536082983,0.100000001,3/2/2019 13:00,OSH/0361/0,CRNDL-SYN,OSH,OSH,1636.623263,22.61245872,FALSE,6.305268317,306735.5352,0.015026842,62.85071115,2401.153947,-491.5030169,1909.65093,14.29725521,3/2/2019 13:15,Heavy
3/2/2019 13:30,4154.453333,4686,1038.613333,16135.1,2633,15891,914.7025379,3773.230556,2059.198889,23.67277638,21.5734708,2.536082983,0.100000001,3/2/2019 13:00,OSH/0361/0,CRNDL-SYN,OSH,OSH,1714.031667,22.62312359,FALSE,6.305268317,314061.3211,0.014971399,65.72578167,2510.993387,-492.1033969,2018.88999,15.10029396,3/2/2019 13:30,Heavy
